linkedin_id,full_name,race,gender,age,job_title,state,city,zip_code,salary,num_years_at_job
309,Remus Dodsworth,White,Male,18,Data Analyst,New York,Rochester,14619,20044.11,8
310,Clementia Penwright,Black,Female,21,Office Assistant,New York,Brooklyn,11215,20615.11,2
311,Josie Cissen,Black,Female,70,Payment Adjustment Coordinator,New York,Albany,12205,19259.87,6
312,Hugh Dosdill,White,Male,21,Web Designer,New York,Buffalo,14263,24701.69,8
313,Raine Millar,White,Female,60,Compensation Analyst,New York,Buffalo,14225,22282.32,11
314,Aubrette Rodgerson,Asian,Female,19,Senior Editor,New York,Bronx,10464,17188.9,10
315,Shay Chander,White,Female,53,Quality Control Specialist,New York,Syracuse,13251,24285.96,11
316,Baryram Penvarne,White,Male,40,Compensation Analyst,New York,Brooklyn,11231,16251.57,3
317,Shayne Whetnall,White,Male,67,Account Coordinator,New York,Jamaica,11480,24496.48,11
318,Holly-anne Crosfield,Asian,Female,59,Help Desk Operator,New York,Albany,12262,21110.36,2
319,Cobb Ivel,White,Male,39,Operator,New York,Jamaica,11431,23372.42,19
320,Delcine Garfield,White,Female,51,Environmental Tech,New York,Jamaica,11480,19552.37,4
321,Tove Carnson,Hispanic,Female,66,Media Manager,New York,New York City,10249,20953.56,9
322,Devon Baert,White,Female,44,Data Analyst,New York,New York City,10275,23668.73,5
323,Tarrance Volks,White,Male,40,Design Engineer,New York,Elmira,14905,17481.24,8
324,Zachary Clemits,White,Male,47,Data Analyst,New York,New York City,10120,15268.78,20
325,Roddie Kenvin,Hispanic,Male,27,VP Quality Control,New York,Rochester,14624,24708.88,8
326,Helaina Pauwel,Black,Female,31,VP Quality Control,New York,Buffalo,14276,22897.96,16
327,Griz Dregan,White,Male,63,Research Assistant,New York,Bronx,10454,21600.65,18
328,Hilliard Cruwys,White,Male,58,Sales Representative,New York,New York City,10014,20963.91,18
329,Susi Bernardotti,Hispanic,Female,20,Design Engineer,New York,New York City,10165,21541.42,5
330,Dedra Durgan,White,Female,65,Design Engineer,New York,Elmira,14905,17138.58,9
331,Matthias Louth,White,Male,53,Junior Executive,New York,Bronx,10469,16548.79,17
332,Marshall Tretwell,Asian,Male,28,Legal Assistant,New York,New York City,10131,15939.68,5
333,Sauncho Renehan,Hispanic,Male,26,Legal Assistant,New York,New York City,10131,16656.59,7
334,Gerianna Miquelet,Hispanic,Female,59,Compensation Analyst,New York,New York City,10090,18230.18,1
335,Perice Oley,White,Male,49,Data Analyst,New York,Albany,12242,21095.28,9
336,Waylen Grummitt,Hispanic,Male,51,Technical Writer,New York,Jamaica,11407,21137.93,6
337,Melamie Dowse,White,Female,40,Software Consultant,New York,Albany,12222,23825.45,16
338,Oralee Boggish,White,Female,48,Design Engineer,New York,New York City,10120,22783.3,10
339,Herby Perkis,White,Male,44,Speech Pathologist,New York,Albany,12242,21891.05,18
340,Norah Jesse,Hispanic,Female,22,Design Engineer,New York,Brooklyn,11241,20918.67,5
341,Arlena Etches,Asian,Female,56,Marketing Assistant,New York,New York City,10014,21598.37,20
342,Harriett Dancy,White,Female,39,Environmental Specialist,New York,Jamaica,11470,22878.34,19
343,Sissy Hugonin,Black,Female,24,Design Engineer,New York,New York City,10039,21793.77,18
344,Georgianne Strewthers,Asian,Female,49,Research Nurse,New York,Buffalo,14276,17139.23,17
345,Fae Grene,Hispanic,Female,42,Design Engineer,New York,New York City,10045,20905.84,9
346,Shem Blamires,Hispanic,Male,49,Automation Specialist,New York,Bronx,10454,22293.65,10
347,Rem Labdon,White,Male,32,Data Coordiator,New York,Bronx,10454,20953.04,14
348,Evaleen Hallstone,White,Female,44,Senior Cost Accountant,New York,Utica,13505,23826.25,7
349,Flori Caswill,White,Female,54,Cost Accountant,New York,White Plains,10633,21880.32,16
350,Marcellina Pavlenko,White,Female,48,Research Assistant,New York,Albany,12222,15733,13
351,Gunilla Van Dalen,White,Female,62,Design Engineer,New York,Rochester,14609,24859.13,3
352,Preston Gheraldi,Black,Male,57,Financial Analyst,New York,Jamaica,11499,15381.95,16
353,Perice Towne,White,Male,25,Desktop Support Technician,New York,Buffalo,14220,20489.16,3
354,Bealle Deeny,White,Male,39,Research Assistant,New York,New York City,10060,16164.81,8
355,Jon Henrie,White,Male,47,Community Outreach Specialist,New York,Mount Vernon,10557,16692.43,7
356,Hazel Scolland,White,Female,53,Internal Auditor,New York,Buffalo,14233,18257.45,20
357,Rafe Chaffin,White,Male,51,Teacher,New York,New York City,10039,17323.09,8
358,Ryon Edgcumbe,White,Male,63,Design Engineer,New York,New York City,10203,19863.74,4
359,Conni MacAughtrie,Asian,Female,42,Compensation Analyst,New York,Rochester,14639,22629.52,14
360,Errick Beetlestone,Hispanic,Male,29,Software Consultant,New York,New York City,10175,22139.51,13
361,West Cocklie,Hispanic,Male,39,Senior Cost Accountant,New York,Albany,12205,21228.54,6
362,Ahmad Sima,Hispanic,Male,67,Data Coordiator,New York,New York City,10184,17236.02,5
363,Torey Colegate,White,Male,35,Professor,New York,Bronx,10469,24254.46,8
364,Elke Hammerstone,Asian,Female,53,Librarian,New York,Rochester,14604,18347.31,15
365,Irene Toyer,White,Female,49,Data Analyst,New York,Albany,12205,22201.01,4
366,Any Cornick,White,Male,31,Automation Specialist,New York,Schenectady,12305,21569.06,6
367,Maiga Tettley,White,Female,50,Senior Sales Associate,New York,Albany,12262,22278.19,2
368,Eduard Eddison,White,Male,60,Automation Specialist,New York,White Plains,10606,20223.01,11
369,Dwight Loughead,Black,Male,28,Sales Representative,New York,New York City,10131,17020.4,12
370,Dollie Moxstead,Black,Female,46,Associate Professor,New York,Rochester,14604,17485.74,12
371,Byrann Manion,Hispanic,Male,51,Design Engineer,New York,Buffalo,14220,15408.57,20
372,Tadeo Fasse,Hispanic,Male,22,Pharmacist,New York,Port Washington,11054,19602.32,11
373,Bibi Jeduch,White,Female,22,Environmental Specialist,New York,Buffalo,14263,16160,19
374,Rene Megainey,White,Male,53,Research Associate,New York,Albany,12255,15990.05,12
375,De witt Grix,White,Male,58,Research Associate,New York,Albany,12222,21406.8,4
376,Ezequiel Date,White,Male,20,Executive Secretary,New York,Jamaica,11447,23730.86,19
377,Guilbert Iannelli,White,Male,42,Administrative Officer,New York,Jamaica,11480,23728.22,12
378,Faye Tinn,White,Female,25,Staff Scientist,New York,Staten Island,10310,23606.38,15
379,Shoshana Goundsy,White,Female,32,Data Coordiator,New York,Albany,12232,16158.66,3
380,Germain Prandoni,White,Male,48,Executive Assistant,New York,Rochester,14609,23788,8
381,Fionna Langlais,White,Female,34,Design Engineer,New York,New York City,10045,23124.84,15
382,Toby Fransman,American Indian & Alaska Native,Female,64,VP Product Management,New York,Great Neck,11024,15280.59,4
383,Allison Milne,Black,Female,42,Data Analyst,New York,Syracuse,13205,17622.05,18
384,Gertrudis Tomkin,White,Female,34,Safety Technician,New York,Jamaica,11436,17941.12,7
385,Rhys Muggeridge,White,Male,36,Information Systems Manager,New York,Jamaica,11407,23465.87,6
386,Tami Aynold,White,Female,62,Desktop Support Technician,New York,New York City,10110,21305.72,2
387,Robbi Reah,White,Female,42,Quality Control Specialist,New York,New York City,10125,20131.43,2
388,Barron Barense,White,Male,65,Research Associate,New York,Bronx,10469,23263.6,3
389,Keith Ingleson,White,Male,67,Recruiting Manager,New York,Albany,12210,20178.54,11
390,Aurilia Cudihy,White,Female,40,Compensation Analyst,New York,Syracuse,13224,16117.93,3
391,Coreen Renac,Hispanic,Female,46,Help Desk Technician,New York,Buffalo,14215,21744.7,18
392,Patrice Rowledge,White,Female,24,Cost Accountant,New York,Bronx,10454,21869.02,4
393,El Dabel,White,Male,50,Registered Nurse,New York,Flushing,11388,19215.72,5
394,Rutter Kimbrey,White,Male,60,Senior Cost Accountant,New York,Buffalo,14210,17472.24,9
395,Ximenez Semple,Hispanic,Male,51,Safety Technician,New York,Rochester,14683,22336.01,14
396,Chevalier MacInerney,White,Male,34,Marketing Assistant,New York,Albany,12242,19157.96,20
397,Bonnibelle Colleran,Asian,Female,45,Paralegal,New York,New York City,10292,18155.9,9
398,Roch Lochead,Black,Female,64,Director of Sales,New York,New York City,10105,22214.76,10
399,Timofei Hillin,Hispanic,Male,30,Staff Scientist,New York,New York City,10045,21656.19,7
400,Nedda Sertin,White,Female,70,Research Nurse,New York,Jamaica,11431,15979.44,8
401,Kalinda Toppas,White,Female,55,Buget Analyst,New York,Jamaica,11470,24563.83,5
402,Jacquie Lamblot,White,Female,60,Senior Financial Analyst,New York,Albany,12247,16370.47,9
403,Stefan Rushforth,White,Male,68,Speech Pathologist,New York,New York City,10110,23302.18,17
404,Lyndy Trowler,White,Female,54,Design Engineer,New York,Brooklyn,11220,24667.12,2
405,Bogart Dwelley,Black,Male,42,Paralegal,New York,Brooklyn,11236,20044.11,10
406,Korie Mapam,American Indian & Alaska Native,Female,40,Cost Accountant,New York,New York City,10292,20615.11,16
407,Jory Kettlesting,Hispanic,Male,34,Web Designer,New York,Jamaica,11447,19259.87,13
408,Talbot Berrey,Hispanic,Male,61,Research Assistant,New York,New York City,10125,24701.69,12
409,Freeman Tracy,Hispanic,Male,70,Technical Writer,New York,Elmira,14905,22282.32,7
410,Tony Durber,Hispanic,Male,43,Accountant,New York,New York City,10019,17188.9,7
411,Sanson Gremane,Black,Male,59,Assistant Media Planner,New York,Albany,12222,24285.96,16
412,Rozanna Grzesiak,White,Female,32,Health Coach,New York,New York City,10170,16251.57,8
413,Franzen Watkins,Hispanic,Male,18,Assistant Manager,New York,Rochester,14652,24496.48,14
414,Bengt Shackleton,White,Male,34,Software Consultant,New York,Elmira,14905,21110.36,18
415,Ravi Turmel,White,Male,33,Cost Accountant,New York,Brooklyn,11236,23372.42,7
416,Alec Irvin,Black,Male,49,Geologist,New York,Bronx,10474,19552.37,19
417,Ianthe Tolland,Hispanic,Female,57,Health Coach,New York,New York City,10079,20953.56,6
418,Johanna Moorhouse,White,Female,51,Accountant,New York,Rochester,14619,23668.73,9
419,Ber Millar,White,Male,66,Executive Secretary,New York,Hicksville,11854,17481.24,18
420,Klara Mazzei,Hispanic,Female,45,Human Resources,New York,New York City,10009,15268.78,7
421,Suki Lydall,White,Female,38,Marketing Assistant,New York,Jamaica,11470,24708.88,17
422,Niall Ysson,Hispanic,Male,65,Occupational Therapist,New York,New York City,10045,22897.96,14
423,Malachi Wozencroft,Hispanic,Male,56,Research Assistant,New York,Brooklyn,11205,21600.65,15
424,Michele Cerman,Asian,Female,39,Office Assistant,New York,Yonkers,10705,20963.91,2
425,Ricoriki Drysdale,Hispanic,Male,44,Occupational Therapist,New York,New York City,10115,21541.42,7
426,Allie Birkmyr,White,Female,62,Web Designer,New York,Syracuse,13224,17138.58,20
427,Darryl Combes,Asian,Male,66,Design Engineer,New York,Jamaica,11447,16548.79,16
428,Raf Cannop,Black,Female,57,Administrative Officer,New York,New York City,10024,15939.68,11
429,Jodee Ashworth,Hispanic,Female,36,Design Engineer,New York,New York City,10184,16656.59,7
430,Foster Lowton,Hispanic,Male,41,Teacher,New York,New York City,10165,18230.18,7
431,Lanette Barneveld,White,Female,63,Database Administrator,New York,Buffalo,14269,21095.28,8
432,Ira Enriques,White,Female,35,General Manager,New York,New York City,10115,21137.93,16
433,Carolus Bilham,White,Male,21,Human Resources,New York,New York City,10029,23825.45,7
434,Giuseppe Totterdill,Hispanic,Male,18,VP Accounting,New York,New York City,10045,22783.3,10
435,Brier Steart,Hispanic,Female,29,Design Engineer,New York,Brooklyn,11215,21891.05,9
436,Elke Duckering,White,Female,30,Administrative Officer,New York,Syracuse,13217,20918.67,20
437,Janek MacGinney,Hispanic,Male,65,Data Coordiator,New York,Albany,12205,21598.37,13
438,Erinna Barley,Black,Female,36,Design Engineer,New York,Brooklyn,11247,22878.34,17
439,Marielle Dockwra,Asian,Female,54,Cost Accountant,New York,Brooklyn,11220,21793.77,14
440,Alys Hay,Hispanic,Female,30,Graphic Designer,New York,Jamaica,11447,17139.23,1
441,Theodore Grandisson,White,Male,47,Account Executive,New York,New Hyde Park,11044,20905.84,17
442,Bartram Gonsalo,Hispanic,Male,32,Senior Editor,New York,Brooklyn,11215,22293.65,4
443,Shanie Marthen,White,Female,47,Research Assistant,New York,Albany,12227,20953.04,10
444,Rolph Chipman,White,Male,61,Web Designer,New York,Schenectady,12305,23826.25,20
445,Aliza Pickover,White,Female,39,Occupational Therapist,New York,New York City,10029,21880.32,8
446,Bradly Whittlesea,White,Male,21,Administrative Officer,New York,Brooklyn,11247,15733,6
447,Claudie Leverington,Asian,Female,19,Technical Writer,New York,New Hyde Park,11044,24859.13,9
448,Rowen Saltman,White,Male,64,Assistant Manager,New York,Buffalo,14210,15381.95,3
449,Peta Bisacre,White,Female,37,Staff Scientist,New York,Schenectady,12325,20489.16,14
450,Anetta Lambot,Hispanic,Female,22,Statistician,New York,New York City,10160,16164.81,9
451,Hadley Learoyd,White,Male,26,Sales Associate,New York,Syracuse,13224,16692.43,12
452,Bess Tribe,White,Female,66,Registered Nurse,New York,New York City,10125,18257.45,10
453,Willis Jirick,White,Male,45,Media Manager,New York,Albany,12227,17323.09,17
454,Delores Grimmett,Hispanic,Female,20,Actuary,New York,New York City,10131,19863.74,19
455,Madlen Loadwick,White,Female,47,Executive Secretary,New York,Buffalo,14269,22629.52,15
456,Gothart Keneforde,White,Male,57,Senior Developer,New York,Flushing,11355,22139.51,16
457,Nickolaus Echalier,Hispanic,Male,20,Editor,New York,New York City,10079,21228.54,1
458,Ernest Palmby,White,Male,42,Assistant Manager,New York,Albany,12232,17236.02,14
459,Eula Skones,White,Female,22,Editor,New York,Buffalo,14205,24254.46,12
460,Tobias Faltin,White,Male,28,VP Quality Control,New York,New York City,10079,18347.31,8
461,Agustin Slavin,White,Male,69,Community Outreach Specialist,New York,New York City,10292,22201.01,13
462,Mareah Virgo,Black,Female,42,VP Accounting,New York,Brooklyn,11210,21569.06,11
463,Tildi Ebourne,White,Female,69,Junior Executive,New York,Buffalo,14220,22278.19,13
464,Xaviera Berrecloth,White,Female,23,VP Product Management,New York,New York City,10029,20223.01,5
465,Aloisia Strode,White,Female,45,Data Analyst,New York,Utica,13505,17020.4,6
466,Art Darte,White,Male,67,Research Nurse,New York,New York City,10125,17485.74,20
467,Kimmie O'Loughlin,Asian,Female,51,Legal Assistant,New York,New York City,10155,15408.57,6
468,Rube Dossett,White,Male,44,Office Assistant,New York,Buffalo,14220,19602.32,14
469,Anitra Ben-Aharon,White,Female,31,Media Manager,New York,Bronx,10464,16160,6
470,Christian Purdy,Black,Male,37,Internal Auditor,New York,Rochester,14614,15990.05,14
471,Katalin Treversh,Black,Female,59,Data Analyst,New York,New York City,10029,21406.8,12
472,Gardener Wyvill,Other,Male,55,Senior Cost Accountant,New York,Brooklyn,11241,23730.86,10
473,Harwell Rotge,Hispanic,Male,70,Statistician,New York,Jamaica,11431,23728.22,7
474,Haven Brognot,White,Male,41,Graphic Designer,New York,New York City,10270,23606.38,19
475,Fleming Le Conte,White,Male,19,Electrical Engineer,New York,New York City,10120,16158.66,12
476,Dicky Swyne,Black,Male,50,Librarian,New York,New York City,10131,23788,10
477,Valera Morrow,Hispanic,Female,59,Food Chemist,New York,Rochester,14619,23124.84,8
478,Cyrus Hardstaff,Hispanic,Male,38,Occupational Therapist,New York,Brooklyn,11210,15280.59,13
479,Jethro Sone,White,Male,44,Electrical Engineer,New York,New York City,10004,17622.05,5
480,Sol Annatt,White,Male,64,Web Designer,New York,Buffalo,14276,17941.12,10
481,Amye Ledrun,Hispanic,Female,69,Staff Scientist,New York,New York City,10131,23465.87,7
482,Abbe Jeacocke,White,Male,50,Physical Therapy Assistant,New York,Buffalo,14220,21305.72,9
483,Chan Springtorpe,Black,Male,38,Professor,New York,Rochester,14619,20131.43,11
484,Sarena Reuter,Hispanic,Female,30,Pharmacist,New York,New York City,10160,23263.6,20
485,Valerye Camoys,White,Female,47,Community Outreach Specialist,New York,Buffalo,14225,20178.54,19
486,Ruth McCartney,White,Female,54,Information Systems Manager,New York,White Plains,10606,16117.93,19
487,Cobb Upex,Black,Male,27,Statistician,New York,New York City,10110,21744.7,4
488,Oren Balderston,Hispanic,Male,48,Media Manager,New York,Bronx,10454,21869.02,4
489,Dalston Thaim,White,Male,55,Data Analyst,New York,New York City,10115,19215.72,20
490,Herschel Van Leeuwen,Black,Male,22,Senior Developer,New York,New York City,10034,17472.24,18
491,Josiah Allicock,Hispanic,Male,52,Administrative Officer,New York,New Hyde Park,11044,22336.01,17
492,Winni Cawood,White,Female,68,Librarian,New York,Mount Vernon,10557,19157.96,7
493,Dolores Carleman,White,Female,63,Speech Pathologist,New York,New York City,10150,18155.9,20
494,Mavra Midgley,White,Female,39,Electrical Engineer,New York,Albany,12242,22214.76,17
495,Dexter Marioneau,Hispanic,Male,23,Office Assistant,New York,Hicksville,11854,21656.19,15
496,Lavinie Jenton,Hispanic,Female,29,Automation Specialist,New York,New York City,10014,15979.44,5
497,Webster Comi,White,Male,22,Business Systems Development Analyst,New York,New York City,10004,24563.83,11
498,Job Aynold,White,Male,41,Research Associate,New York,Buffalo,14210,16370.47,2
499,Araldo Beecroft,Hispanic,Male,45,Data Analyst,New York,Brooklyn,11247,23302.18,2
500,Phil Ciccerale,Hispanic,Male,57,Electrical Engineer,New York,New York City,10110,24667.12,4
501,Noellyn Fookes,Hispanic,Female,22,VP Quality Control,New York,New York City,10184,20044.11,5
